insertdate,tablename,nbcolumns,nbrowshive,nbrowshdfs,columns,year,month,day
2024-09-21 18:06:36,default.anritsu_interface_iucs,73,12361773,12361834,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 19:06:33,default.anritsu_interface_iucs,73,12993000,12993061,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 02:06:12,default.anritsu_interface_iucs,73,6615474,6615535,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 08:06:18,default.anritsu_interface_iucs,73,5717688,5717748,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 11:06:26,default.anritsu_interface_iucs,73,10859401,10859462,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 14:06:26,default.anritsu_interface_iucs,73,13648387,13648448,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 03:06:19,default.anritsu_interface_iucs,73,5654208,5654269,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 15:06:28,default.anritsu_interface_iucs,73,12690247,12690308,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 12:06:37,default.anritsu_interface_iucs,73,13776492,13776553,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 13:06:35,default.anritsu_interface_iucs,73,13937296,13937357,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 23:06:13,default.anritsu_interface_a,67,7170448,7170509,"[""INSERTDAY"",""START_DATE_AND_TIME"",""END_DATE_AND_TIME"",""nRowsHdfs"",""DATARECORDTYPE"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""COMPL_TIME"",""SCCP_RELEASE_CAUSE"",""LAC_1"",""LAC_3"",""FIRST_CELL"",""LAST_CELL"",""BSSMAP_CLEAR_CAUSE"",""BSSMAP_RR_CAUSE"",""LOC_UPD_TYPE"",""HO_FAIL_CAUSE"",""IS_INTERSYS_HO_OCCURED"",""MM_REJ_CAUSE"",""AUTH_FAIL_CAUSE"",""IMSI_DETACH_STATUS"",""DISCONNECTION_CAUSE"",""DTAP_CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_OPER_CODE_2"",""SS_ERR_CODE"",""RESP_TIME"",""CALL_SETUP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CIPHERING_TIME"",""AUTHENTICATION_TIME"",""IMSI"",""MS_ISDN"",""IMEI"",""CALLING_NO"",""CALLED_NO"",""BSSMAP_MESSAGE_FLAG"",""CC_MESSAGE_FLAG"",""SMS_MESSAGE_FLAG"",""PAGING_TIME"",""PAGING_CAUSE"",""SUCCESS"",""LOCATION_UPDATE_SUCCESS"",""SERVICE_REQUEST"",""SERVICE_SUCCESS"",""SERVICE_REJECT"",""MO_SMS_SUCCESS"",""MT_SMS_SUCCESS"",""CALL_ESTABLISHED"",""CALL_ANSWERED"",""RADIO_RESOURCE_SUCCESS"",""PAGING_PROCEDURE_ATTEMPT"",""PAGING_PROCEDURE_SUCCESS"",""DROPPED_CALL"",""SMS_TP_FAILURE_CAUSE"",""CLG_PARTY_NUM_STR"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 22:06:13,default.anritsu_interface_a,67,7438149,7438210,"[""INSERTDAY"",""START_DATE_AND_TIME"",""END_DATE_AND_TIME"",""nRowsHdfs"",""DATARECORDTYPE"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""COMPL_TIME"",""SCCP_RELEASE_CAUSE"",""LAC_1"",""LAC_3"",""FIRST_CELL"",""LAST_CELL"",""BSSMAP_CLEAR_CAUSE"",""BSSMAP_RR_CAUSE"",""LOC_UPD_TYPE"",""HO_FAIL_CAUSE"",""IS_INTERSYS_HO_OCCURED"",""MM_REJ_CAUSE"",""AUTH_FAIL_CAUSE"",""IMSI_DETACH_STATUS"",""DISCONNECTION_CAUSE"",""DTAP_CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_OPER_CODE_2"",""SS_ERR_CODE"",""RESP_TIME"",""CALL_SETUP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CIPHERING_TIME"",""AUTHENTICATION_TIME"",""IMSI"",""MS_ISDN"",""IMEI"",""CALLING_NO"",""CALLED_NO"",""BSSMAP_MESSAGE_FLAG"",""CC_MESSAGE_FLAG"",""SMS_MESSAGE_FLAG"",""PAGING_TIME"",""PAGING_CAUSE"",""SUCCESS"",""LOCATION_UPDATE_SUCCESS"",""SERVICE_REQUEST"",""SERVICE_SUCCESS"",""SERVICE_REJECT"",""MO_SMS_SUCCESS"",""MT_SMS_SUCCESS"",""CALL_ESTABLISHED"",""CALL_ANSWERED"",""RADIO_RESOURCE_SUCCESS"",""PAGING_PROCEDURE_ATTEMPT"",""PAGING_PROCEDURE_SUCCESS"",""DROPPED_CALL"",""SMS_TP_FAILURE_CAUSE"",""CLG_PARTY_NUM_STR"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 21:06:13,default.anritsu_interface_iucs,73,6861229,6861260,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
2024-09-21 22:06:46,default.anritsu_interface_iucs,73,12897369,12897431,"[""INSERTDAY"",""Start_Date_and_Time"",""End_Date_and_time"",""nRowsHdfs"",""DataRecordType"",""TIMEOUT"",""SOURCE_IP"",""DESTINATION_IP"",""MSC_SWITCH"",""COMPL_TIME"",""IU_RELEASE_CAUSE"",""SECURITY_MODE_REJ_CAUSE"",""RELOC_CAUSE"",""RELOC_FAIL_CAUSE"",""RAB_REL_CAUSE"",""MM_REJ_CAUSE"",""CPL_CALL_SET_TIME"",""DISCONNECTION_CAUSE"",""CP_ERR_CAUSE"",""RP_ERR_CAUSE"",""SS_OPER_CODE_1"",""SS_ERR_CODE"",""CALLING_NO"",""CALLED_NO"",""IMSI"",""IMEI"",""TAC"",""RESP_TIME"",""WAIT_TIME"",""CONV_TIME"",""CM_SERVICE_ACCEPT_TIME"",""LOCATION_AREA_UPDATE_TIME"",""LOC_UPD_TYPE"",""PAGING_CAUSE"",""LAC_1"",""LAC_3"",""SAC_1"",""SAC_3"",""SOURCE_CELL"",""TRACKING_AREA"",""MSISDN"",""RANAP_MESSAGE_FLAG1"",""SMS_MESSAGE_FLAG"",""SS_MESSAGE_FLAG"",""TP_FAILURE_CAUSE"",""CALLING_NO_STRING"",""CALLED_NO_STRING"",""CS_FALLBACK_MO_MT"",""PAGING_TIME"",""Success"",""Location_Update_Success"",""Location_Update_Reject"",""Service_Success"",""Service_Reject"",""IMSI_Detach_Indication"",""MO_SMS_Success"",""MT_SMS_Success"",""RAB_Assignment_Request"",""Incoming_Relocation_Failure"",""Outgoing_Relocation_Failure"",""Call_Established"",""Call_Answered"",""Call_with_Connect"",""Dropped_Call"",""RAB_Assignment_Success"",""CAUSE"",""CALLING_COUNTRY"",""CALLED_COUNTRY"",""SUB_COUNTRY"",""year"",""month"",""day"",""hour""]",2024,9,21
